id|user_id|user_name|contributors|text|in_reply_to_status_id|favorite_count|coordinates|source|in_reply_to_screen_name|in_reply_to_user_id|is_retweet|retweet_count|geo|created_at|place
854186602708578304|830603586765746176|NoticiasBaja||#UniradioInforma Decreto de Trump cambiar  a programa de visas H1B https://t.co/HC6WiXbAl8||0||"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"|||False|0||Tue Apr 18 04:15:30 +0000 2017|
854186602771341313|176459610|LFMAKER||Trump Congratulates Erdogan on Vote Amplifying His Power https://t.co/88bFChA0uk https://t.co/PDBPXaGEIh||0||"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"|||False|0||Tue Apr 18 04:15:30 +0000 2017|
854186603396378624|844537687033864193|RobeyChancey||RT @KhanUKIP: Trump Must Choose Between a Secular #SyriaOr one run by #ISIS #AlQaedaWe must back #Assad &amp; #Syrian people agains   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:30 +0000 2017|
854186603740319744|35538290|InGoodWeTrust3||RT @BrittPettibone: BBC claims the Free Speech Rally at #Berkeley was a Trump Tax Rally and that Trump supporters crashed the Rally. Ve   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186603811622912|902887597|crisgrajales1||"RT @CHATEAUBRIAND15: ""percepci  n d q gbno Santos act  a+ como observador pasivo d situaci  n d VZA q como defensor d valores democr  ticos""ht   "||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186603916296192|3190275836|IreneRoeder||RT @DTrumpExposed: RETWEET in Protest, if you're one of the 75% of Americans who want to see Trump release his taxes &amp; you were NOT pa   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186604285616128|839182267|paskaltw||RT @Paterpau: Encuentro Pastrana-Trump: https://t.co/B8KtsJgno9||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186604902174720|252792137|CAMILOMISTRATO||RT @AngelicaLozanoC: Muuuy esperanzadora... https://t.co/6tu2jtBuoo||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186605212553217|1549163946|DawnaRickelz||RT @ViewFromWise: Don't let Russian dictator Vladimir Putin and his puppet Donald Trump steal another election! Let's #FlipThe6th! Vote for   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186604285579265|13275242|tomf80||This is as bad as when Trudeau eulogized Fidel Castro. (If this is true, it is NBC...) https://t.co/PayIEcNCrj||0||"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186606219198464|4843267216|southrtnlady||RT @NatShupe: You can find these violent threats from leftist all over twitter, yet their accounts stay on.@FBI@SecretService https://t.   ||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186605971730432|4766972459|TbwoodsWoods||RT @KIR_bigg50: But hey, we in Chicago.. let's protest Trump taxes and maybe that number will go down to 44 next weekend..   ||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186606185656320|637015681|applam1||https://t.co/MmNNyAV8e1||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186606172946434|738790279931559936|Nord_Eh||This is an enormous march for Portland. https://t.co/MXtxdoKmQM||0||"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186606982344704|145066858|JesseRodriguez9||This is super nuts. I was standing right there a few weeks ago, I walked into those blue buildings. Just past that    https://t.co/PUKWZ7bhaG||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186606185644033|18184205|MelissaJPeltier||RT @ninaandtito: @ballerinaoaf He was CONVICTED in 2016 for paying an IA state senator to endorse Ron Paul in 2016.  https://t.co/jgnVrfRT   ||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186607200661505|301048344|Reggiebub||#TheFirstFamilyofCorruption #TrumpImpeachmentparty https://t.co/OAMi32NzmF||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186607611531264|839440665356296192|JagadeeshAshade||RT @KhanUKIP: Trump Must Choose Between a Secular #SyriaOr one run by #ISIS #AlQaedaWe must back #Assad &amp; #Syrian people agains   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186607724949507|456124249|jathomas551||RT @Kat4Obama: Bernie Sanders is just a lower-budget Trump. The same grifting grandiosity &amp; envy/contempt for Pres Obama. @Gus_802 https://   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186608001781760|244928710|homamleonakra||Turquie : 18.04.2017 :     HLALe pr  sident Am  ricain Trump f  licite son homologue Turc Mr Ardoghan de sa... https://t.co/LqceJsLqG0||0||"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186608056291328|31148682|Hitchfan39||RT @ezraklein: CNN's decision to hire a small army of Trump loyalists to misinform people was...not a good decision: https://t.co/aahl3YKVfv||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186608379277312|4731368982|burksclaudine1||@FoxNews Take trump please|854181444624670720|0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|FoxNews|1367531|False|0||Tue Apr 18 04:15:32 +0000 2017|
854186606638530560|2765658385|samlit78||Estado Sionista de Israel Beneficiaria econ  mica del Muro Trump-Hilary Clinton.Bush. https://t.co/rSGvyHsNAo https://t.co/f9Odpn8wQV||0||"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"|||False|0||Tue Apr 18 04:15:31 +0000 2017|
854186608601550848|47734735|imagineworksllc||RT @TeaPainUSA: Trump wants us to believe he has #TaxReturns from 10 years ago that's been under audit for 23 months.  He's lyin' directly   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186608597245952|199155497|Fat_Prophet||RT @RogueNASA: This is a list of attacks against science since Trump took office. It's more crucial than ever that we fight for   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609100693508|98355836|Stingraytwo||RT @KeithOlbermann: The President will call Dictator Erdogan back later for pointers on how to stage a fake coup, shut down the free pr   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609184559105|318716325|RMarLim||RT @RBReich: Here are four reasons why an audit is a lousy excuse for Trump not to release his tax returns: https://t.co/EOCG7uDFkO||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186608903454721|15459728|javaper||RT @SethAbramson: VOTE TOMORROW for Jon Ossoff (@ossoff) in Georgia's Sixth Congressional District. It's the clearest message you can   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186608643518464|1327639712|paparcura||    #trump    The quality of conversation appears to be a key factor in the evolution of an organization.        Philip Strea    https://t.co/eWzjJlIGEG||0||"<a href=""https://www.google.com.br/?gws_rd=ssl"" rel=""nofollow"">Eliminate automazioni varie conf</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609511546880|2481255624|cobalttash||RT @SocialPowerOne1: Mark Cuban Just Revealed the New Trump Tax Scandal the Media is Missing https://t.co/dY2I14XHaf||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609536901121|3829050615|birminghamdist1||Here's What's Happening... Trump defends about-face on labeling China a currency manipulator https://t.co/u4OntFdzdV||0||"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609377329152|2481255624|cobalttash||RT @thehill: WATCH: First Lady appears to remind Trump to cover his heart for national anthem at #EasterEggRoll   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186608513495042|2505534007|ArismendyGon||Trump a Norcorea:    M  s vale que se  comporten    https://t.co/BpOfPfQKDP https://t.co/0YIrug993B||0||"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609922768896|74752248|pierrecot||RT @Brasilmagic: 'Concrete evidence of collusion between Trump team and Russia' handed to official investigation  https://t.co/A1W13hN2ku||0||"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186610048585728|72464637|anamar051||RT @nytimes: Trump Congratulates Erdogan on Vote Amplifying His Power https://t.co/1u88hnKhap||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609318576128|23400643|glslaw||RT @davidfrum: Complaint from the next generation ... https://t.co/rLtWDAwYDj||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186609918357504|844643048554479616|RimeSvetislava||RT @KhanUKIP: Trump Must Choose Between a Secular #SyriaOr one run by #ISIS #AlQaedaWe must back #Assad &amp; #Syrian people agains   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186610463789057|2991777630|rtiindiapy||"RT dna ""America First: Trump to sign executive order today seeking changes in H1-B visa programme      https://t.co/3GZEWZcTgp"""||0||"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186610094596096|78328547|bow_and_arrow||RT @anamariecox: He   s giving a campaign rally speech to toddlers. I mean, literally this time. https://t.co/hCgr2o0Ygj||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186610803585024|803012127816617984|DeanxRiley||RT @LouiseMensch: The #kompromat on Trump's unholy brood is not just in hands of Russia and US authorities. UK and half NATO have it https:   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186610690150400|136881432|heyjdey||With Trump instead of JFK- #weredoomed... ~ A    Cuban Missile Crisis in Slow Motion    in North Korea https://t.co/shnfjz7b5s||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186610228899840|3009370331|boopi3400||RT @A1_gotbandz: Bet I smoke his ass give me 65,000                  https://t.co/muV4XIG7fM||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186611344642048|345036379|Amyk6801||RT @InSpiteOfTrump: Trump Just Said That Kim Jong Il Is Still North Koreas Leader https://t.co/RspuUpL9mo||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186611877097472|519664780|TheKurdishMamba||This is also the dumbest thing I've heard in a while considering that Hillary outspent Trump by 700 million https://t.co/3JkJKTUgh3||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186611575271426|802900916127072256|TheCaptainRH||Come and visit #Trump News #TheResistance #OpResistance #ResistingHate #Resist https://t.co/32HZAcZsbf||0||"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"|||False|0||Tue Apr 18 04:15:32 +0000 2017|
854186611881279488|223428162|patrawalakunal||@SkyBlueTigress Nothing I go off grid on my birthdays even the FBI or Interpol  can't track me on that day                  |854100963665338369|0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|SkyBlueTigress|843618437255585792|False|0||Tue Apr 18 04:15:32 +0000 2017|
854186612359659520|3309299813|Renee_512||RT @gerfingerpoken: Lawbreaker Rahm Emanuel Challenges Trump on Sanctuary Cities - American Thinker https://t.co/UqQf8HFJTs #PJNET 999 http   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186612372197376|27941422|eduardo_zorro||RT @StacyBrewer18: Please put pressure on your reps to declare Muslim Brotherhood a terrorist organ. Call reps #202 224 3121. Be activ   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186612552544256|737672808059285504|hugva3||RT @RichardTBurnett: Congress promises so much, but never delivers anything! What an embarrassment for President Trump, who works 80 to 90   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186612925894656|846305409837223936|LaurisZhanar||RT @KhanUKIP: Trump Must Choose Between a Secular #SyriaOr one run by #ISIS #AlQaedaWe must back #Assad &amp; #Syrian people agains   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186612904910848|48219360|rjber15||RT @codepink: @MaxineWaters -Will you join #no54BillionforWar &amp;resist Trump's 2018 military budget? https://t.co/ypURme4mEk join!   ||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186613164961792|39541074|AyeshaTape||I dreamt about Donald Trump last night I am so miserable right now||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186613198524416|36320633|Raspy10001||RT @cherokeesher2:                                                  https://t.co/TWTlCLUbKI||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186613038907393|288535758|PadiHenderson||RT @LouiseMensch: Ivanka Trump did run a money laundering operation to fund extremist Hizbollah backers in Iran. Anything for a dollar #fak   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186613752172544|290871919|retired_coach||RT @realDonaldTrump: See you tomorrow Wisconsin!'Trump spurs small-business optimism in Milwaukee area'https://t.co/JUxhO3oqjO||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186613701726209|290885049|RexDouglasStock||RT @JoyAnnReid: Um... let them eat cake? https://t.co/YtmlqHA7h0||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186614305808388|846292452004716544|TayshaunRaeez||RT @KhanUKIP: Trump Must Choose Between a Secular #SyriaOr one run by #ISIS #AlQaedaWe must back #Assad &amp; #Syrian people agains   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186614138048519|62370811|haydee_hg||RT @SethAbramson: (6) MJ:    Germany, Estonia, Poland, Australia passed on SIGINT on suspicious Trump ally-Russian agent interactions   :   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186614444052480|3365182437|sallyholmes26||RT @Timmbarton123T: .@FunnygirlLee Trump is manifesting the Anti-American cesspool that is GOP they support him while they get their ow   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186614079184896|248841973|LibAthe80||RT @Anthony: Trump wasn't just congratulating an authoritarian on consolidating power, he was stroking a business partner... https://t.co/P   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186614821502976|75110593|ejpa||RT @DustinGiebel: Trump Tower Istanbul. After seeing Trump's congrats to Erdogan for winning his RIGGED election I'm worried our FP i   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186615509581824|354941516|Nexxus7||RT @jenvanlaar: If you tweet that #Cleveland shooter should just go for Trump and his supporters, Twitter thinks that's OK: https://t.co/xd   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186615505334272|3645029299|ScottCombrink||RT @asamjulian: Quite amazing how quickly the Russia narrative lost all its steam. Pathetic losers are now trying to revive the Trump taxes   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186615404613632|815634653562314752|AngelaGtweets||RT @thehill: Nearly $500K from Trump's 2020 re-election campaign has gone to Trump restaurants, hotels and golf clubs   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186615903801344|10962822|eigentourist||RT @Evan_McMullin: An American president should never support a foreign dictator's power grab. A simple gesture like this can weaken l   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186615878684674|4364923707|u3Y4BDE||RT @rickhasen: Victory: Following Complaint, Trump Campaign Changes FEC Filings to Fix False Report https://t.co/hZChtXmOIS via @campaignle   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186616109379584|1318870537|MmhhhMaha142922||RT @SyrCoalition: #AssadMustGo, #Assad_is_an_Animal#Syria #SyriaGasAttack #Trump https://t.co/F3x3WWvDhy||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186615790485506|21550761|jAD0ReQUi||RT @desusandmero: Trump hosts White House Easter Egg Roll, assures children that he will continue to march us into WW3. https://t.co/t5hcRe   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:33 +0000 2017|
854186616432328704|825484762659815424|Sparklepuff2||RT @lbradley71: @MarcusC22973194 @GargantuaX1 when trump is arrested for Treason, a slew of other politicians are going with him and McConn   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186616369369088|2997593358|odemevol13||RT @gerfingerpoken: Investigate Hillary Uranium Gifts 2 Russia, Not Trump - Flopping Aces https://t.co/dSRHhnYIJx #MAGA #PJNET 999 https://   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186616352636928|3180078063|JeremyToms54||RT @FilthyDonald: Re-tweet Put his cowardly face out for ALL to see THIS IS TRUMP TRASH https://t.co/G9KXn9mmiC||0||"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186616059039744|18448537|txplumber||@IvankaTrump You have an office in the White House &amp; open a Trump Hotel overseas? Are there any ethics or rules tha    https://t.co/O5xBQWsrSL|193337302066540545|0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|IvankaTrump|52544275|False|0||Tue Apr 18 04:15:33 +0000 2017|
854186617132785665|886026002|Ivote4US2||RT @SethAbramson: (6) MJ:    Germany, Estonia, Poland, Australia passed on SIGINT on suspicious Trump ally-Russian agent interactions   :   ||0||"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186616931340288|844663262151008259|PittsburghNaum2||RT @KhanUKIP: Trump Must Choose Between a Secular #SyriaOr one run by #ISIS #AlQaedaWe must back #Assad &amp; #Syrian people agains   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186617329909761|846283965895925761|BabybabyYejin||RT @KhanUKIP: Trump Must Choose Between a Secular #SyriaOr one run by #ISIS #AlQaedaWe must back #Assad &amp; #Syrian people agains   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186617203982336|165480484|ugh__sigh||RT @SethAbramson: European intel agencies have given proof of Trump-Russia collusion to the FBI; Congress must now hold PUBLIC hearin   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186617631784960|4559352072|TheVoiceOfCalm||RT @Chilamilla: @SithLord260 Reasons I love you:1) You are not Donald Trump Jr2) You are not Eric TrumpNever change||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186618437201920|261434036|itsallbs2011||RT @MykhailoXPIH: @soledadobrien @serpentskiss3 Giving airtime to people who support #Trump's lies is exactly what he wants. The medi   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186618596585472|1164156858|ShoshMz||RT @DanielBShapiro: Big test now for critics of Obama on Turkey. If you argued he was too indulgent of Erdogan, what do you say about Trump   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186618667794432|800750791732563968|me_the_investor||#Liberal Media wants to bring Trump down before he becomes unstoppable ;are they too late ?  https://t.co/LHC1NMtXyN||0||"<a href=""http://www.example.com"" rel=""nofollow"">me_the_investor follower</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186618986651648|428714816|tkFritschiee||RT @SORRYNOTSOORRY: so the native born cheeto, true American patriot had to be reminded by his immigrant wife. amazing https://t.co/kmbYEuJ   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186618181365764|1327639712|paparcura||    #trump    What saves a man is to take a step. Then another step.        Antoine de Saint Exup ry https://t.co/ynQfbzF5pU||0||"<a href=""https://www.google.com.br/?gws_rd=ssl"" rel=""nofollow"">Eliminate automazioni varie conf</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619129036806|789608216837562368|twtepa||RT @barryspoints: Intel source: in Russia scandal, Rudy Giuliani has now flipped on Donald Trump after all https://t.co/CEWFjpK3Im via @Pal   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619280150528|18966711|coastalwoman56||RT @AKimCampbell: Won't apply to his own businesses! https://t.co/2JvcWbcqAZ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619158413312|1969638198|Key_Ciub||RT @WayneDupreeShow: WHY HE ENDS UP ON TOP! Trump: I Just Don't Telegraph My Moves  https://t.co/VeMymQs1Rt #Feedly #TrumpTrain #Trump   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619594821633|828293863697739780|mariannescanla1||RT @TIME: Paul Ryan has a lower approval rating than Donald Trump https://t.co/CMT6fJFSIm||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619863265281|16062482|Mas5665||#CNN #MSNBC this is a damn shame that the #media &amp; other ppl keep trying to normalize #Trump and #Pence two chicken hawks fear mongering||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186620051914753|838569534|IMontagneer||RT @maiconkusterkkk: nossa vcs ficaram sabendo q o donald trump e presidente dos estados unidos ??...||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619632472064|89876264|rickgoldjr9||RT @Anthony: Trump wasn't just congratulating an authoritarian on consolidating power, he was stroking a business partner... https://t.co/P   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619972325376|760132998922702848|DavidBrooksBama||Donald Trump is making the United States an anti-corruption laughingstock https://t.co/WU8pg2QZgh via @motherjones||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186619951345664|817520066086469634|ProtestOrange||RT @KaivanShroff: They complained Obama went to Harvard, but he was the same year as Gorsuch. They complained he golfed, but Trump golfs mo   ||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186620240744448|369029151|shelliecorreia||RT @asamjulian: Quite amazing how quickly the Russia narrative lost all its steam. Pathetic losers are now trying to revive the Trump taxes   ||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
854186620194619393|796938219766054912|Shellder314||RT @Anthony: Trump wasn't just congratulating an authoritarian on consolidating power, he was stroking a business partner... https://t.co/P   ||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Tue Apr 18 04:15:34 +0000 2017|
